time,Median,98th percentile (slowest 2%)
2018-06-03 07:25:44,208.89599999999996,1897.9225600000004
2018-06-03 07:26:44,212.21180952380953,1960.83712
2018-06-03 07:27:44,211.17155555555556,1866.4652799999992
2018-06-03 07:28:44,209.71519999999998,1719.6646400000004
2018-06-03 07:29:44,212.992,1922.3893333333333
2018-06-03 07:30:44,210.40505263157894,1855.9795199999996
2018-06-03 07:31:44,212.02823529411762,1876.951039999999
2018-06-03 07:32:44,210.85495652173913,1803.5507200000004
2018-06-03 07:33:44,208.89599999999996,1698.693120000001
2018-06-03 07:34:44,211.17155555555556,1866.4652799999992
2018-06-03 07:35:44,210.40505263157894,1936.3703466666661
2018-06-03 07:36:44,210.40505263157894,1855.9795199999996
2018-06-03 07:37:44,209.71519999999998,1908.4083200000002
2018-06-03 07:38:44,206.6904615384615,1782.5791999999992
2018-06-03 07:39:44,209.71519999999998,1971.3228799999997
2018-06-03 07:40:44,211.17155555555556,1866.4652799999992
2018-06-03 07:41:44,210.65142857142854,1918.8940799999998
2018-06-03 07:42:44,211.17155555555556,1635.7785599999986
2018-06-03 07:43:44,207.53066666666666,1876.951039999999
2018-06-03 07:44:44,211.17155555555556,1981.8086399999997
2018-06-03 07:45:44,212.21180952380953,1824.5222400000002
2018-06-03 07:46:44,210.85495652173913,1901.4178133333337
2018-06-03 07:47:44,209.09104761904763,1835.008
2018-06-03 07:48:44,211.17155555555556,1866.4652799999992
2018-06-03 07:49:44,211.7316923076923,1929.3798399999998
2018-06-03 07:50:44,211.17155555555556,1943.360853333333
2018-06-03 07:51:44,208.89599999999996,1698.693120000001
2018-06-03 07:52:44,209.71519999999998,1971.3228799999997
2018-06-03 07:53:44,212.02823529411762,1656.7500799999982
2018-06-03 07:54:44,210.40505263157894,1855.9795199999996
2018-06-03 07:55:44,212.02823529411762,1950.3513599999992
2018-06-03 07:56:44,208.89599999999996,1964.3323733333336
2018-06-03 07:57:44,210.65142857142854,1740.6361600000002
2018-06-03 07:58:44,208.89599999999996,1698.693120000001
2018-06-03 07:59:44,212.02823529411762,1876.951039999999
2018-06-03 08:00:44,209.71519999999998,1908.4083200000002
2018-06-03 08:01:44,211.50254545454544,1814.0364800000004
2018-06-03 08:02:44,208.89599999999996,1698.693120000001
2018-06-03 08:03:44,208.89599999999996,1950.3513599999992
2018-06-03 08:04:44,212.21180952380953,1960.83712
2018-06-03 08:05:44,210.85495652173913,1950.35136
2018-06-03 08:06:44,211.17155555555556,1866.4652799999992
2018-06-03 08:07:44,210.40505263157894,1855.9795199999996
2018-06-03 08:08:44,210.65142857142854,1918.8940799999998
2018-06-03 08:09:44,208.89599999999996,1964.3323733333336
2018-06-03 08:10:44,208.89599999999996,1698.693120000001
2018-06-03 08:11:44,211.17155555555556,1981.8086399999997
2018-06-03 08:12:44,211.7316923076923,1929.3798399999998
2018-06-03 08:13:44,210.40505263157894,1936.3703466666661
2018-06-03 08:14:44,209.71519999999998,1971.3228800000002
2018-06-03 08:15:44,210.40505263157894,1855.9795199999996
2018-06-03 08:16:44,215.88329411764707,1866.4652799999992
2018-06-03 08:17:44,212.992,1835.008
2018-06-03 08:18:44,211.17155555555556,1866.4652799999992
2018-06-03 08:19:44,208.89599999999996,1964.3323733333336
2018-06-03 08:20:44,210.65142857142854,1978.3133866666667
2018-06-03 08:21:44,211.17155555555556,1866.4652799999992
2018-06-03 08:22:44,209.71519999999998,985.6614400000001
2018-06-03 08:23:44,211.17155555555556,1981.8086399999997
